scene_name,scene_description,sample_token,timestamp,annotation_count,official_detection_class_count,official_eval_eligible_count,official_eval_eligible_prop,vru_count,vehicle_count,static_count,other_count,weighted_complexity,count_score,visibility_mean_score,visibility_max_score,visibility_token_1_prop,visibility_token_2_prop,visibility_token_3_prop,visibility_token_4_prop,lidar_sparsity_mean_score,lidar_sparsity_max_score,lidar_points_median,lidar_points_p10,lidar_zero_point_prop,official_zero_sensor_point_prop,distance_ego_mean_m,distance_ego_median_m,distance_over_40m_prop,truncation_mean_ratio,truncation_max_ratio,truncation_mean_score,truncation_max_score,score_version,perception_difficulty_score
scene-0005,"Overtaken by taxi, construction site",ad3a4187e72e4a29b2281c2fe1adfc4d,1531884111449198,32,32,27,0.84375,3,6,23,0,23.5,10.0,1.75,10.0,0.125,0.03125,0.09375,0.75,7.46875,10.0,4.5,1.0,0.0625,0.03125,19.975696112455136,18.444016263734355,0.0625,0.05673507296080219,0.6228453901483924,0.9375,10.0,presentation_legacy_v0,71.65178571428571
scene-0022,"Barriers, construction, lane switch, turn left",2c5e5aed2bc849f49b8f74d867bf6ae0,1531886014448165,28,28,21,0.75,4,4,20,0,22.0,10.0,5.714285714285714,10.0,0.5357142857142857,0.03571428571428571,0.03571428571428571,0.39285714285714285,6.857142857142857,10.0,3.0,0.0,0.25,0.21428571428571427,20.1051602990161,16.28541727723567,0.10714285714285714,0.04773031255458349,0.4575704643286407,0.5714285714285714,7.0,presentation_legacy_v0,71.63265306122449
scene-0095,"Wait at intersection, peds occluded, start driving",a79c34821835458ca58d97b687602ab1,1533151258146983,29,29,19,0.6551724137931034,7,22,0,0,36.0,10.0,3.4482758620689653,10.0,0.27586206896551724,0.06896551724137931,0.06896551724137931,0.5862068965517241,6.103448275862069,10.0,13.0,0.0,0.13793103448275862,0.13793103448275862,35.958841998868095,30.08289535053575,0.41379310344827586,0.03508639402581569,0.7163075820910406,0.5862068965517241,10.0,presentation_legacy_v0,71.62561576354679
scene-0046,"Busy intersection, ped crossing, waiting for traffic light, construction zone on the left",f19a3c65dc7d4affbac8454665ace826,1532402061197933,48,46,39,0.8125,17,10,19,2,54.5,10.0,3.1458333333333335,10.0,0.1875,0.14583333333333334,0.08333333333333333,0.5833333333333334,6.416666666666667,10.0,10.5,2.0,0.0,0.0,25.09186842365875,24.367395658988976,0.125,0.03611171415250607,0.8073520877751971,0.5625,10.0,presentation_legacy_v0,71.60714285714286
scene-0067,"Exit construction, ped on crosswalk, construction workers, parking lot",2a5dfe4e1a6f4843acbfaa326b741e89,1533153448797125,48,47,34,0.7083333333333334,7,20,20,1,44.5,10.0,2.9583333333333335,10.0,0.2708333333333333,0.0,0.08333333333333333,0.6458333333333334,6.666666666666667,10.0,6.0,1.0,0.08333333333333333,0.08333333333333333,25.90506112873582,22.734777578703564,0.20833333333333334,0.032922221544451215,0.640213319786078,0.4791666666666667,10.0,presentation_legacy_v0,71.57738095238095
scene-0070,"Peds, ped with bag, bus stop, parking lot, turn right, follow cyclist, trailers, turn left",ca7b70df065847fab0179df83eeb9cfa,1533153528797213,49,49,32,0.6530612244897959,3,46,0,0,52.0,10.0,6.1020408163265305,10.0,0.3877551020408163,0.2653061224489796,0.12244897959183673,0.22448979591836735,6.591836734693878,10.0,5.0,0.0,0.16326530612244897,0.14285714285714285,39.29025030778331,39.537131794418805,0.4897959183673469,0.017953428642920977,0.40193932540563004,0.40816326530612246,7.0,presentation_legacy_v0,71.57434402332362
scene-0035,"Parking lots, trash can, bump, scooter, peds, potential jaywalkers, bus stop, oncoming bus",6cc55ef2e7e84c668c209a5be46c0584,1532400202398778,20,20,16,0.8,6,9,5,0,23.5,10.0,1.65,10.0,0.1,0.05,0.1,0.75,7.95,10.0,4.5,1.0,0.05,0.05,37.84331748100293,26.934513825962302,0.2,0.03917813000505147,0.7835626001010294,0.5,10.0,presentation_legacy_v0,71.57142857142857
scene-0092,"Drive through passage, peds walking alongside lane",1259283ec9f549d4b26c98ee76c654a6,1533151065947333,20,18,12,0.6,3,15,0,2,22.0,10.0,5.2,10.0,0.4,0.15,0.05,0.4,7.55,10.0,3.0,0.0,0.15,0.05,42.4411719263339,38.78153874497869,0.45,0.01916241451093916,0.38324829021878326,0.35,7.0,presentation_legacy_v0,71.57142857142857
scene-0098,"Parked cars, peds, bus stop, bicycle rack, sign trailer, bicyclist, ped carrying object, bridge",808fabcc3ed441afbd6bdddc929887f3,1533151369947807,31,30,17,0.5483870967741935,5,17,9,0,31.5,10.0,2.032258064516129,10.0,0.0967741935483871,0.0967741935483871,0.12903225806451613,0.6774193548387096,6.870967741935484,10.0,3.0,0.0,0.22580645161290322,0.1935483870967742,35.96863566691053,36.05930541592811,0.2903225806451613,0.0812395439223747,0.9490859153253015,1.1935483870967742,10.0,presentation_legacy_v0,71.56682027649771
scene-0092,"Drive through passage, peds walking alongside lane",b966442a32c24683829cb74c30e6e21d,1533151079797341,62,59,39,0.6290322580645161,5,7,47,3,42.0,10.0,5.290322580645161,10.0,0.4032258064516129,0.14516129032258066,0.08064516129032258,0.3709677419354839,7.693548387096774,10.0,4.5,0.0,0.1774193548387097,0.1774193548387097,29.24277207272999,24.869722200592413,0.16129032258064516,0.005291111570882138,0.32804891739469255,0.11290322580645161,7.0,presentation_legacy_v0,71.5668202764977
scene-0043,"Busy intersection, oncoming traffic, construction zone on the left",ab51516d2c3b4a0991c04f1528c7bc74,1532401628898592,42,42,36,0.8571428571428571,12,11,19,0,44.5,10.0,3.8095238095238093,10.0,0.3333333333333333,0.047619047619047616,0.047619047619047616,0.5714285714285714,5.285714285714286,10.0,15.0,2.0,0.0,0.0,21.448294587509597,20.17114602404088,0.07142857142857142,0.06696485527358939,0.714715188229371,1.0,10.0,presentation_legacy_v0,71.56462585034014
scene-0046,"Busy intersection, ped crossing, waiting for traffic light, construction zone on the left",625922c76a1744f290b1d1eb004d9385,1532402048947647,45,45,33,0.7333333333333333,18,7,20,0,53.0,10.0,2.7333333333333334,10.0,0.2,0.06666666666666667,0.08888888888888889,0.6444444444444445,6.822222222222222,10.0,6.0,1.0,0.08888888888888889,0.044444444444444446,26.377985614423526,30.751148386650872,0.13333333333333333,0.03060478403160308,0.5559698638825235,0.5333333333333333,10.0,presentation_legacy_v0,71.55555555555556
scene-0101,"Concrete mixer spinning, traffic cones, wait at red light, move onto bridge, lane change",22ce804db92749a1aee3a08ffbecfbbd,1533151528397499,80,80,64,0.8,23,21,36,0,85.0,10.0,2.4125,10.0,0.1625,0.075,0.0875,0.675,7.425,10.0,4.5,0.0,0.125,0.1125,23.0509721723703,19.92897753439849,0.1,0.018668615366553537,0.8547588963276458,0.25,10.0,presentation_legacy_v0,71.55357142857143
scene-0095,"Wait at intersection, peds occluded, start driving",65c8d9839556423b87a4edffb70b434a,1533151265697081,25,25,15,0.6,6,19,0,0,31.0,10.0,2.92,10.0,0.24,0.04,0.08,0.64,6.36,10.0,8.0,0.0,0.16,0.16,36.74294569639323,29.91308722749719,0.44,0.0547727507129599,0.6817741334514984,0.8,10.0,presentation_legacy_v0,71.54285714285714
scene-0095,"Wait at intersection, peds occluded, start driving",2ab5ae2167d94c37987a69ef23b3cb6b,1533151263797109,26,26,18,0.6923076923076923,7,19,0,0,33.0,10.0,3.5,10.0,0.23076923076923078,0.15384615384615385,0.038461538461538464,0.5769230769230769,6.076923076923077,10.0,8.5,0.0,0.15384615384615385,0.11538461538461539,36.19823458993669,33.966547654913946,0.4230769230769231,0.038102946725932396,0.7002318902564935,0.5,10.0,presentation_legacy_v0,71.53846153846155
scene-0095,"Wait at intersection, peds occluded, start driving",0637df67b6fe4c5087e9139089ba1b49,1533151262796819,27,27,16,0.5925925925925926,7,20,0,0,34.0,10.0,2.962962962962963,10.0,0.2222222222222222,0.07407407407407407,0.07407407407407407,0.6296296296296297,6.481481481481482,10.0,8.0,1.0,0.07407407407407407,0.07407407407407407,38.198613464600676,32.35875488016999,0.4444444444444444,0.037715543831652244,0.7166702352859677,0.6296296296296297,10.0,presentation_legacy_v0,71.53439153439153
scene-0020,"Turn right, walking peds, pedestrian in blind spot in couple of frames, car park exit",bc97f8abd66f4f50961918081592854a,1531885923198602,18,18,12,0.6666666666666666,13,5,0,0,31.0,10.0,1.6666666666666667,10.0,0.16666666666666666,0.0,0.0,0.8333333333333334,7.666666666666667,10.0,4.5,1.0,0.05555555555555555,0.05555555555555555,35.87117528546136,36.17540582232148,0.4444444444444444,0.03997834039877825,0.5253690726071053,0.7222222222222222,10.0,presentation_legacy_v0,71.5079365079365
scene-0031,"Construction, workers sitting on grass, garbage",401c8c710c3b4f6f9e6ef8a5de6022d0,1531886235449207,18,18,15,0.8333333333333334,11,4,3,0,27.5,10.0,2.7777777777777777,10.0,0.16666666666666666,0.1111111111111111,0.1111111111111111,0.6111111111111112,6.166666666666667,10.0,14.5,2.4000000000000004,0.0,0.0,23.136899846221734,26.69424787631343,0.05555555555555555,0.07948668185160998,0.7664534659817066,1.1111111111111112,10.0,presentation_legacy_v0,71.5079365079365
scene-0030,"Two parked motorcycles, overtake",23f9e9c26d4c47a5afea459f1e7437a6,1531886202948434,37,37,22,0.5945945945945946,30,5,2,0,66.0,10.0,4.351351351351352,10.0,0.3783783783783784,0.08108108108108109,0.0,0.5405405405405406,8.513513513513514,10.0,2.0,0.0,0.1891891891891892,0.1891891891891892,36.82501375117542,34.177818003983504,0.35135135135135137,0.01154478232986234,0.42715694620490663,0.1891891891891892,7.0,presentation_legacy_v0,71.50579150579149
scene-0025,Ped crossing street in front of ego vehicle,8c4bd54a31924d7c99f9cdad2358f1ab,1531886078447204,19,19,15,0.7894736842105263,16,3,0,0,35.0,10.0,2.473684210526316,10.0,0.15789473684210525,0.10526315789473684,0.05263157894736842,0.6842105263157895,6.157894736842105,10.0,7.0,1.6,0.10526315789473684,0.10526315789473684,23.93934799311399,23.65103516502687,0.15789473684210525,0.08632483036879353,0.5404724704551606,1.4210526315789473,10.0,presentation_legacy_v0,71.50375939849624
scene-0092,"Drive through passage, peds walking alongside lane",2d30b6e4f3094fcca0fe91fb288a6a0f,1533151064397937,19,17,11,0.5789473684210527,2,15,0,2,20.0,10.0,5.2631578947368425,10.0,0.47368421052631576,0.05263157894736842,0.05263157894736842,0.42105263157894735,7.2631578947368425,10.0,5.0,0.8,0.10526315789473684,0.05263157894736842,40.197899432147295,39.22799745897076,0.47368421052631576,0.035297329478431096,0.45764914351535546,0.5263157894736842,7.0,presentation_legacy_v0,71.50375939849624
scene-0045,"Full parking lot, peds, exiting from car park",a278b141b8c64962954fb6240c1a1617,1532402014797365,40,40,24,0.6,13,27,0,0,53.0,10.0,4.675,10.0,0.25,0.3,0.025,0.425,7.95,10.0,2.0,1.0,0.075,0.025,40.38988639179811,41.31860497187752,0.525,0.02161295265745152,0.4416166802429212,0.425,7.0,presentation_legacy_v0,71.5
scene-0069,"Turn left, peds near parked bus, bird",ff3e47f0101749cb995e64f97d237305,1533153480297615,21,21,15,0.7142857142857143,4,16,1,0,24.5,10.0,1.4285714285714286,10.0,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.7619047619047619,7.809523809523809,10.0,2.0,0.0,0.14285714285714285,0.09523809523809523,38.472100810233485,39.76997085684859,0.47619047619047616,0.051418482795633026,0.5945348963942008,0.8095238095238095,10.0,presentation_legacy_v0,71.49659863945578
scene-0054,"Turn left, many parked heavy trucks, workers",a47ac32a27d54a8cb7dc19e0fcd44984,1532402481649011,24,23,19,0.7916666666666666,8,11,4,1,29.5,10.0,2.875,10.0,0.20833333333333334,0.041666666666666664,0.16666666666666666,0.5833333333333334,6.041666666666667,10.0,10.0,2.0,0.08333333333333333,0.08333333333333333,24.41136093070466,18.32810039528306,0.16666666666666666,0.07635439602159595,0.8945945410001823,1.125,10.0,presentation_legacy_v0,71.48809523809524
scene-0036,"Parked bicycle, construction, peds, workers, construction vehicle, bike racks",c2102371cbcf4d8f9eb66069a3d5b350,1532400234647378,49,49,46,0.9387755102040817,12,4,33,0,44.5,10.0,3.4693877551020407,10.0,0.14285714285714285,0.2653061224489796,0.061224489795918366,0.5306122448979592,4.73469387755102,10.0,17.0,1.0,0.0,0.0,16.629032313479787,9.83451702220238,0.061224489795918366,0.12892133547122625,0.9748272380801437,1.836734693877551,10.0,presentation_legacy_v0,71.4868804664723
scene-0066,"Parking lots, parked truck, construction, congestion, worker directing traffic, passing cars",6be41080876f4c59af4345891c4328f3,1533153420047058,78,78,45,0.5769230769230769,7,55,16,0,77.0,10.0,5.538461538461538,10.0,0.3333333333333333,0.24358974358974358,0.16666666666666666,0.2564102564102564,7.371794871794871,10.0,2.0,0.0,0.32051282051282054,0.2948717948717949,35.64328033753978,34.48896586021921,0.358974358974359,0.008161103082670236,0.4482452981167987,0.1282051282051282,7.0,presentation_legacy_v0,71.48351648351648
scene-0095,"Wait at intersection, peds occluded, start driving",f00e0c9a763b4b11b88becf115af6387,1533151266196956,26,26,16,0.6153846153846154,6,20,0,0,32.0,10.0,3.1923076923076925,10.0,0.2692307692307692,0.038461538461538464,0.07692307692307693,0.6153846153846154,6.346153846153846,10.0,9.0,1.0,0.07692307692307693,0.07692307692307693,37.69186175866787,32.610406831812774,0.4230769230769231,0.03726941720088022,0.6886426980876503,0.5,10.0,presentation_legacy_v0,71.48351648351648
scene-0042,"Parked cars, many peds, parked bicycles, trash can, parking lots",bd2a92cb8ae14c30832994f0681b667d,1532401563946197,29,27,19,0.6551724137931034,14,7,6,2,39.0,10.0,4.103448275862069,10.0,0.27586206896551724,0.10344827586206896,0.20689655172413793,0.41379310344827586,8.689655172413794,10.0,2.0,0.0,0.13793103448275862,0.13793103448275862,31.002002045099278,24.625852770831468,0.27586206896551724,0.011297944169406816,0.3276403809127977,0.2413793103448276,7.0,presentation_legacy_v0,71.47783251231527
scene-0061,"Parked truck, construction, intersection, turn left, following a van",f1e3d9d08f044c439ce86a2d6fcca57b,1532402930152601,103,102,47,0.4563106796116505,39,16,47,1,118.0,10.0,4.922330097087379,10.0,0.36893203883495146,0.1262135922330097,0.11650485436893204,0.3883495145631068,7.87378640776699,10.0,2.0,0.0,0.2912621359223301,0.2815533980582524,35.00846674764346,33.44213484247741,0.44660194174757284,0.011377940430654009,0.36876255058419793,0.23300970873786409,7.0,presentation_legacy_v0,71.47018030513176
scene-0048,"Construction, narrow road, construction workers, heavy construction vehicles, right turn",5bfa99a9366b408ab7490d2304bb99ef,1532402162797726,36,35,31,0.8611111111111112,3,4,28,1,24.5,10.0,3.4166666666666665,10.0,0.3333333333333333,0.0,0.027777777777777776,0.6388888888888888,4.388888888888889,10.0,22.0,1.0,0.08333333333333333,0.08333333333333333,13.111066539761012,9.202688129414788,0.027777777777777776,0.1487147435941602,1.0,2.2222222222222223,10.0,presentation_legacy_v0,71.46825396825398
scene-0065,"Wait at intersection, truck, peds, turn right, parking lot",d51683a5d04540968046c8c27981be9f,1533153362548061,36,36,28,0.7777777777777778,1,35,0,0,37.0,10.0,3.8055555555555554,10.0,0.2777777777777778,0.1111111111111111,0.08333333333333333,0.5277777777777778,5.472222222222222,10.0,10.0,1.0,0.027777777777777776,0.0,30.400929756867544,25.361063618118024,0.25,0.047607195194573,0.8206620117848761,0.75,10.0,presentation_legacy_v0,71.46825396825398
scene-0067,"Exit construction, ped on crosswalk, construction workers, parking lot",9281cd464fb3477c88690a7f3314498f,1533153449297565,42,41,31,0.7380952380952381,7,19,15,1,41.0,10.0,2.9047619047619047,10.0,0.2619047619047619,0.0,0.09523809523809523,0.6428571428571429,6.404761904761905,10.0,5.0,0.10000000000000053,0.11904761904761904,0.07142857142857142,25.920304769657935,24.83758284092427,0.16666666666666666,0.04062138902924318,0.7404401144496939,0.7142857142857143,10.0,presentation_legacy_v0,71.46258503401361
scene-0058,"Construction, strange cleaning vehicle parked on our lane",1c0722dead1e4d2fb9fe764b91fb3206,1532402820148842,58,58,32,0.5517241379310345,4,9,45,0,39.5,10.0,2.689655172413793,10.0,0.20689655172413793,0.05172413793103448,0.08620689655172414,0.6551724137931034,7.103448275862069,10.0,4.0,0.7000000000000002,0.10344827586206896,0.10344827586206896,31.04660550401245,26.72412926143847,0.29310344827586204,0.015778885205265415,0.6615782666931216,0.22413793103448276,10.0,presentation_legacy_v0,71.45320197044336
scene-0020,"Turn right, walking peds, pedestrian in blind spot in couple of frames, car park exit",00555b2de3954c988621617787d900f1,1531885911198815,19,19,15,0.7894736842105263,12,3,4,0,29.0,10.0,1.4210526315789473,10.0,0.10526315789473684,0.05263157894736842,0.0,0.8421052631578947,8.052631578947368,10.0,2.0,0.0,0.21052631578947367,0.21052631578947367,28.120587265101,30.71388971478287,0.15789473684210525,0.02654348211320915,0.5043261601509739,0.5263157894736842,10.0,presentation_legacy_v0,71.42857142857143
scene-0094,"Oncoming cyclist, cars, wait at intersection",2d04e796e3de4102a0e367a0516e6e4e,1533151221397207,14,14,8,0.5714285714285714,3,10,1,0,16.5,10.0,2.5714285714285716,10.0,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.5,6.714285714285714,10.0,6.0,0.0,0.21428571428571427,0.21428571428571427,66.23713373044426,39.94856457376817,0.5,0.062190362010447864,0.8706650681462701,0.7142857142857143,10.0,presentation_legacy_v0,71.42857142857143
scene-0028,"Taxi parked on road, bicycle rack, many peds, many jaywalkers, parked bicycles, ped exiting taxi, ped crossing traffic light, lane change, peds crossing crosswalk",48676dfadb7e4abfacd4ec684182fbdb,1531886140048136,31,30,26,0.8387096774193549,29,1,1,0,59.5,10.0,2.225806451612903,10.0,0.1935483870967742,0.0,0.0967741935483871,0.7096774193548387,7.225806451612903,10.0,6.0,0.0,0.16129032258064516,0.12903225806451613,22.340317440665974,18.786763432322967,0.0967741935483871,0.03365852242169244,0.574650437215444,0.5483870967741935,10.0,presentation_legacy_v0,71.42857142857143
scene-0038,"Parked construction vehicles, peds, garbage",2c9c230704cb4870b5dfae8b435dd0fe,1532400348648412,19,16,15,0.7894736842105263,9,5,2,3,25.5,10.0,3.473684210526316,10.0,0.3157894736842105,0.0,0.10526315789473684,0.5789473684210527,5.684210526315789,10.0,13.0,3.6,0.05263157894736842,0.0,16.460624851915355,14.277088892529413,0.05263157894736842,0.06265515585901231,0.8999114304373728,0.8421052631578947,10.0,presentation_legacy_v0,71.42857142857143
scene-0059,"Wait at intersection, bike on sidewalk, worker blowing leaves",97c1e2a0fae14d998e1b987aa139ddcf,1532402859397170,11,11,10,0.9090909090909091,7,4,0,0,18.0,10.0,2.3636363636363638,10.0,0.18181818181818182,0.0,0.18181818181818182,0.6363636363636364,6.7272727272727275,10.0,7.0,3.0,0.0,0.0,28.749657898581837,33.05335058542049,0.18181818181818182,0.05566943939225475,0.6123638333148023,0.9090909090909091,10.0,presentation_legacy_v0,71.42857142857143
scene-0065,"Wait at intersection, truck, peds, turn right, parking lot",eda4d0b31b36438f8cd882456a27b698,1533153355649376,43,43,22,0.5116279069767442,2,35,6,0,42.0,10.0,5.465116279069767,10.0,0.4186046511627907,0.16279069767441862,0.046511627906976744,0.37209302325581395,7.069767441860465,10.0,4.0,0.0,0.27906976744186046,0.20930232558139536,36.95386881917437,29.64616680662293,0.4186046511627907,0.02644529865682976,0.3763987053089961,0.46511627906976744,7.0,presentation_legacy_v0,71.42857142857143
scene-0099,"Parked vans, switch lane, construction zone in the right, bike following in rear, passed by active motorcycle",d95b9559fb6f46d89e065b2be43595bb,1533151435697551,66,66,52,0.7878787878787878,9,25,32,0,59.0,10.0,2.303030303030303,10.0,0.13636363636363635,0.12121212121212122,0.030303030303030304,0.7121212121212122,7.136363636363637,10.0,6.5,0.5,0.10606060606060606,0.09090909090909091,26.11244470929468,19.585947021917548,0.18181818181818182,0.035135530941316294,0.766077696864846,0.5606060606060606,10.0,presentation_legacy_v0,71.42857142857143
scene-0011,"Turn left, pass trucks on both sides, construction workers, sleeping construction workers, garbage, parked cars",da7a639adcbf4ce99670208705434757,1531884542897516,22,20,15,0.6818181818181818,7,11,2,2,27.0,10.0,5.318181818181818,10.0,0.36363636363636365,0.18181818181818182,0.13636363636363635,0.3181818181818182,7.045454545454546,10.0,3.5,0.0,0.18181818181818182,0.13636363636363635,28.55498580019473,27.012287070392798,0.22727272727272727,0.03671491278344555,0.409928941157332,0.6363636363636364,7.0,presentation_legacy_v0,71.42857142857143
scene-0018,"Merge left, turn into unloading zone",b16c13a33031451e97116a3149783fa9,1531885796048696,108,108,67,0.6203703703703703,42,21,45,0,127.5,10.0,5.962962962962963,10.0,0.5462962962962963,0.05555555555555555,0.037037037037037035,0.3611111111111111,6.7407407407407405,10.0,3.5,0.0,0.24074074074074073,0.24074074074074073,23.94875051517683,22.40528036129104,0.1574074074074074,0.015285181761844277,0.38129440839751083,0.28703703703703703,7.0,presentation_legacy_v0,71.41534391534391
scene-0046,"Busy intersection, ped crossing, waiting for traffic light, construction zone on the left",9a7de05eb42a4e5bb26f4a387711b93e,1532402048447823,44,44,30,0.6818181818181818,16,7,21,0,49.5,10.0,2.5681818181818183,10.0,0.20454545454545456,0.045454545454545456,0.06818181818181818,0.6818181818181818,6.818181818181818,10.0,5.0,0.2999999999999998,0.11363636363636363,0.09090909090909091,26.46529533307943,31.456365944280655,0.1590909090909091,0.03322095867022361,0.6323489193006898,0.5909090909090909,10.0,presentation_legacy_v0,71.39610389610391
scene-0005,"Overtaken by taxi, construction site",64019ba466cb417a94e2f147e3a1bbdd,1531884113948521,41,41,38,0.926829268292683,4,6,31,0,29.5,10.0,2.048780487804878,10.0,0.12195121951219512,0.0975609756097561,0.04878048780487805,0.7317073170731707,5.804878048780488,10.0,15.0,1.0,0.07317073170731707,0.07317073170731707,14.397230129730074,11.08934386047391,0.024390243902439025,0.17701104983633323,1.0,2.1219512195121952,10.0,presentation_legacy_v0,71.39372822299651
scene-0005,"Overtaken by taxi, construction site",64f82a78b5ba4418a94a8a5c75877a3c,1531884112448356,36,36,33,0.9166666666666666,4,6,26,0,27.0,10.0,1.8611111111111112,10.0,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.7222222222222222,6.055555555555555,10.0,10.0,1.5,0.0,0.0,16.95622931905349,15.134058577379882,0.05555555555555555,0.1583478459467131,1.0,2.0555555555555554,10.0,presentation_legacy_v0,71.38888888888889
scene-0095,"Wait at intersection, peds occluded, start driving",ff98be19bcf9436cad14f28ff63cb501,1533151255148255,30,30,20,0.6666666666666666,7,23,0,0,37.0,10.0,3.2333333333333334,10.0,0.23333333333333334,0.1,0.06666666666666667,0.6,6.166666666666667,10.0,7.0,1.0,0.03333333333333333,0.03333333333333333,36.83113619450968,37.480807411527074,0.4666666666666667,0.03348077645937748,0.7017082311099212,0.5666666666666667,10.0,presentation_legacy_v0,71.3809523809524
scene-0095,"Wait at intersection, peds occluded, start driving",c818a482aa4b41128c8b3bd773ae6504,1533151255647613,29,29,18,0.6206896551724138,7,22,0,0,36.0,10.0,3.3448275862068964,10.0,0.3103448275862069,0.034482758620689655,0.0,0.6551724137931034,6.0344827586206895,10.0,7.0,0.8000000000000003,0.10344827586206896,0.10344827586206896,36.767621766025435,38.49315268145373,0.4827586206896552,0.034701911669959326,0.7043508871642303,0.5862068965517241,10.0,presentation_legacy_v0,71.37931034482759
scene-0011,"Turn left, pass trucks on both sides, construction workers, sleeping construction workers, garbage, parked cars",d3edf20a8f97431bbd789e6601875946,1531884536899550,26,23,18,0.6923076923076923,11,12,0,3,35.5,10.0,4.384615384615385,10.0,0.2692307692307692,0.19230769230769232,0.11538461538461539,0.4230769230769231,4.6923076923076925,10.0,16.0,0.5,0.11538461538461539,0.11538461538461539,21.078046673509906,13.016533692267048,0.15384615384615385,0.06892005271977727,0.9845482170024211,0.8846153846153846,10.0,presentation_legacy_v0,71.37362637362638
scene-0054,"Turn left, many parked heavy trucks, workers",6a3914f5a934494395692cd70c177fa4,1532402478199086,18,18,12,0.6666666666666666,6,9,3,0,22.5,10.0,2.611111111111111,10.0,0.16666666666666666,0.1111111111111111,0.05555555555555555,0.6666666666666666,6.611111111111111,10.0,3.5,0.0,0.16666666666666666,0.16666666666666666,30.671652209322318,20.876425078332232,0.2777777777777778,0.044548964946158134,0.6220639487391169,0.7222222222222222,10.0,presentation_legacy_v0,71.34920634920634
scene-0099,"Parked vans, switch lane, construction zone in the right, bike following in rear, passed by active motorcycle",8ef8d4b6b837492dab9785c3e33d936b,1533151433648283,70,70,52,0.7428571428571429,10,25,35,0,62.5,10.0,2.2,10.0,0.11428571428571428,0.11428571428571428,0.08571428571428572,0.6857142857142857,7.5,10.0,4.0,0.0,0.12857142857142856,0.11428571428571428,28.222658127034286,24.633434603351542,0.22857142857142856,0.014604590793684128,0.5993698490980145,0.24285714285714285,10.0,presentation_legacy_v0,71.34693877551021
scene-0098,"Parked cars, peds, bus stop, bicycle rack, sign trailer, bicyclist, ped carrying object, bridge",4d37ee8f85284d62a1f7465e2b005643,1533151368448180,29,28,20,0.6896551724137931,5,20,4,0,32.0,10.0,2.7586206896551726,10.0,0.10344827586206896,0.1724137931034483,0.1724137931034483,0.5517241379310345,6.137931034482759,10.0,6.0,0.8000000000000003,0.10344827586206896,0.06896551724137931,37.44362195506064,38.54962977329073,0.4482758620689655,0.06580562025721602,0.8224012787188961,1.0344827586206897,10.0,presentation_legacy_v0,71.33004926108376
scene-0005,"Overtaken by taxi, construction site",27dddc29f2bc45dfbd920fd26289a4ca,1531884114948288,43,43,36,0.8372093023255814,3,6,34,0,29.0,10.0,2.372093023255814,10.0,0.20930232558139536,0.0,0.09302325581395349,0.6976744186046512,5.651162790697675,10.0,14.0,0.0,0.16279069767441862,0.16279069767441862,12.487316363273566,10.322832881990957,0.023255813953488372,0.14933046502376393,1.0,1.9069767441860466,10.0,presentation_legacy_v0,71.32890365448505
scene-0003,"Parking lot, barrier, exit parking lot",f56a544064a548a39a81f18cc8f633c5,1533201472448201,42,42,33,0.7857142857142857,11,25,6,0,50.0,10.0,4.9523809523809526,10.0,0.40476190476190477,0.11904761904761904,0.023809523809523808,0.4523809523809524,7.595238095238095,10.0,3.0,1.0,0.07142857142857142,0.07142857142857142,29.538200770133276,28.53237008212501,0.23809523809523808,0.02330694964558088,0.42887962809528835,0.38095238095238093,7.0,presentation_legacy_v0,71.3265306122449
scene-0003,"Parking lot, barrier, exit parking lot",163b70e627854893b88575caf85a56ea,1533201471947217,41,41,32,0.7804878048780488,11,25,5,0,49.5,10.0,5.146341463414634,10.0,0.43902439024390244,0.0975609756097561,0.024390243902439025,0.43902439024390244,7.390243902439025,10.0,3.0,1.0,0.0975609756097561,0.0975609756097561,29.82387111183014,28.499996048186617,0.24390243902439024,0.02433805132222082,0.43172406524965234,0.3902439024390244,7.0,presentation_legacy_v0,71.3240418118467
scene-0035,"Parking lots, trash can, bump, scooter, peds, potential jaywalkers, bus stop, oncoming bus",c76efd09fff94c32b9a77b0c634856af,1532400196647389,27,25,19,0.7037037037037037,8,17,0,2,34.0,10.0,4.962962962962963,10.0,0.4074074074074074,0.1111111111111111,0.037037037037037035,0.4444444444444444,7.703703703703703,10.0,4.0,0.0,0.18518518518518517,0.14814814814814814,36.98026070920349,35.622011645784035,0.37037037037037035,0.012814185778213742,0.34598301601177106,0.25925925925925924,7.0,presentation_legacy_v0,71.32275132275132
scene-0065,"Wait at intersection, truck, peds, turn right, parking lot",14347c7a5b7644b382b37500b8d9a3f2,1533153353147137,53,53,24,0.4528301886792453,3,39,11,0,50.5,10.0,5.056603773584905,10.0,0.3584905660377358,0.16981132075471697,0.09433962264150944,0.37735849056603776,7.566037735849057,10.0,2.0,0.0,0.2641509433962264,0.22641509433962265,39.905740205505225,36.83175310378674,0.4339622641509434,0.016036859777513613,0.38917626515342685,0.3018867924528302,7.0,presentation_legacy_v0,71.32075471698114
